Event	ID	Name			Wwise Object Path	Notes
	230629410	fly_gregory_carpet_crouch_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_carpet_crouch_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\sfx_gregory_crouch\fly_gregory_carpet_crouch\fly_gregory_carpet_crouch_01		29008
	230719819	fly_gregory_cardboard_crouch_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_crouch_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\sfx_gregory_crouch\fly_gregory_cardboard_crouch\fly_gregory_cardboard_crouch_01		10684
	230861867	fly_monty_run_08	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_monty_run_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_monty_blend\fly_monty_speed\fly_monty_run\fly_monty_run_08		18352
	232137023	sfx_ballpit_footstep_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_ballpit_footstep_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\Gregory_BallPit\sfx_ballpit_footstep_02		63136
	232243237	sfx_endo_wake_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_endo_wake_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\Endo\sfx_endo_wake\sfx_endo_wake_05		32220
	232357920	sfx_djmm_pneumatic_pressureRelease_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_djmm_pneumatic_pressureRelease_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\DJMM\sfx_djmm_pneumatic_pressureRelease\sfx_djmm_pneumatic_pressureRelease_01		38916
	232859579	fly_djmm_walk_10	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_djmm_walk_10_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\sfx_footsteps_djmm_blend\fly_djmm_walk\fly_djmm_walk_10		38448
	232895641	fly_djmm_walk_12	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_djmm_walk_12_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\sfx_footsteps_djmm_blend\fly_djmm_walk\fly_djmm_walk_12		31896
	233348426	sfx_ballpit_footstep_08	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_ballpit_footstep_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\Gregory_BallPit\sfx_ballpit_footstep_08		84952
	233387384	fly_gregory_glass_add_med_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_glass_add_med_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Walking\fly_gregory_glass_add_med\fly_gregory_glass_add_med_06		15328
	234060774	fly_gregory_cardboard_walk_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_walk_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Walking\fly_gregory_cardboard_walk\fly_gregory_cardboard_walk_02		11800
	236877998	fly_vanessa_wood_walk_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_wood_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_wood_speed\fly_vanessa_wood_walk\fly_vanessa_wood_walk_05		3960
	237155893	sfx_endo_wake_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_endo_wake_06_9441A322.wem		\Actor-Mixer Hierarchy\Environment\Hour5\sfx_cine_endoApproach\sfx_endo_wake\sfx_endo_wake_06		13795
	237669380	fly_gregory_metal_crouch_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_metal_crouch_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\sfx_gregory_crouch\fly_gregory_metal_crouch\fly_gregory_metal_crouch_01		21844
	237742764	sfx_general_roomItems_destruction_36	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_general_roomItems_destruction_36_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\Monty\sfx_monty_destruction_blend_backstage\sfx_general_roomItems_destruction\sfx_general_roomItems_destruction_36		97192
	239086044	fly_gregory_dirt_run_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_dirt_run_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_dirt_run\fly_gregory_dirt_run_04		9064
	241233261	fly_gregory_cardboard_jump_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_jump_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D_Jump\fly_gregory_cardboard_jump\fly_gregory_cardboard_jump_02		23500
	241643821	sfx_chica_servo_short_13	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_short_13_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\Chica\sfx_chica_servo_short\sfx_chica_servo_short_13		9028
	241826333	sfx_djmm_servo_arcade_toss_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_djmm_servo_arcade_toss_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\DJMM\sfx_djmm_servo_arcade_toss\sfx_djmm_servo_arcade_toss_04		15984
	242792608	fly_gregory_hardTile_land_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_hardTile_land_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\Land_Perspective\SFX_Footsteps_Gregory_2D_Land\fly_gregory_hardTile_land\fly_gregory_hardTile_land_01		17740
	243216424	fly_roxy_shattered_add_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_shattered_add_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_roxy_shattered_blend\fly_roxy_shattered_add\fly_roxy_shattered_add_05		16452
	244066559	sfx_staffBot_security_alert_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_staffBot_security_alert_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\StaffBot\sfx_staffBot_security_alert\sfx_staffBot_security_alert_01		136584
	246099739	fly_chica_walk_19	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_chica_walk_19_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_chica_shattered_blend\fly_chica_speed\fly_chica_walk\fly_chica_walk_19		9028
	246187636	sfx_char_freddy_chestenter	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_char_freddy_chestenter_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\Freddy\chest_compartment\sfx_char_freddy_chestenter		65064
	247095323	fly_vanessa_metal_run_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_metal_run_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_metal_speed\fly_vanessa_metal_run\fly_vanessa_metal_run_01		8136
	247530119	fly_gregory_metal_jump_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_metal_jump_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D_Jump\fly_gregory_metal_jump\fly_gregory_metal_jump_02		11224
	248064336	fly_gregory_concrete_crouch_run_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_concrete_crouch_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\SneakRunning\fly_gregory_concrete_crouch_run\fly_gregory_concrete_crouch_run_06		5716
	248118721	fly_vanessa_concrete_walk_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_concrete_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_concrete_speed\fly_vanessa_concrete_walk\fly_vanessa_concrete_walk_05		3492
	248355712	fly_gregory_wood_crouch_run_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_wood_crouch_run_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\SneakRunning\fly_gregory_wood_crouch_run\fly_gregory_wood_crouch_run_05		10324
	248910635	fly_gregory_glass_add_large_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_glass_add_large_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_glass_run_blend\fly_gregory_glass_add_large\fly_gregory_glass_add_large_02		27172
	249593049	fly_bot_mud_run_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_mud_run_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Animatronic_material\fly_bot_mud_speed\fly_bot_mud_run\fly_bot_mud_run_04		7380
	250655181	char_staffbot_arm_startloop_c	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\char_staffbot_arm_startloop_c_44187805.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\SFX_Articulation_Bots_Arm_StartLoop\SFX_Articulation_StaffBot_Arm_StartLoop\char_staffbot_arm_startloop_c		22784
	251067885	fly_gregory_hardPlastic_getUp_03	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_hardPlastic_getUp_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\sfx_gregory_getUp\fly_gregory_hardPlastic_getUp\fly_gregory_hardPlastic_getUp_03		39664
	251833307	sfx_endo_mode_patrol_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_endo_mode_patrol_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\Endo\sfx_endo_mode_patrol\sfx_endo_mode_patrol_05		49788
	252629036	fly_gregory_hardPlastic_crouch_walk_03	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_hardPlastic_crouch_walk_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Sneaking\fly_gregory_hardPlastic_crouch_walk\fly_gregory_hardPlastic_crouch_walk_03		7264
	253766894	fly_bot_playmat_run_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_playmat_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Animatronic_material\fly_bot_playmat_speed\fly_bot_playmat_run\fly_bot_playmat_run_06		7920
	254561722	fly_gregory_hardPlastic_jump_03	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_hardPlastic_jump_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D_Jump\fly_gregory_hardPlastic_jump\fly_gregory_hardPlastic_jump_03		18712
	254594853	fly_gregory_vent_crawl_fast_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_vent_crawl_fast_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_vent_crawl_fast\fly_gregory_vent_crawl_fast_02		15364
	256631843	fly_gregory_water_jump_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_water_jump_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D_Jump\fly_gregory_water_jump\fly_gregory_water_jump_01		16768
	257263092	fly_gregory_playmat_crouch_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_playmat_crouch_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\sfx_gregory_crouch\fly_gregory_playmat_crouch\fly_gregory_playmat_crouch_05		18352
	257384324	fly_gregory_cardboard_crouch_run_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_crouch_run_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\SneakRunning\fly_gregory_cardboard_crouch_run\fly_gregory_cardboard_crouch_run_01		24328
	257696458	fly_freddy_run_st_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_st_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_freddy_blend\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_st\fly_freddy_run_st_04		32104
	257867570	fly_gregory_concrete_crouch_run_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_concrete_crouch_run_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\SneakRunning\fly_gregory_concrete_crouch_run\fly_gregory_concrete_crouch_run_02		6760
	259758977	fly_gregory_cardboard_getUp_03	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_getUp_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\sfx_gregory_getUp\fly_gregory_cardboard_getUp\fly_gregory_cardboard_getUp_03		15148
	261060675	fly_gregory_cardboard_walk_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_walk_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Walking\fly_gregory_cardboard_walk\fly_gregory_cardboard_walk_04		13708
	261196439	fly_gregory_carpet_run_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_carpet_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_carpet_run\fly_gregory_carpet_run_06		10144
	261259116	fly_gregory_dirt_crouch_walk_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_dirt_crouch_walk_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Sneaking\fly_gregory_dirt_crouch_walk\fly_gregory_dirt_crouch_walk_04		9712
	261750572	fly_gregory_concrete_run_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_concrete_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_concrete_run\fly_gregory_concrete_run_06		3844
	261826950	Gregory_Footsteps_VentMetal_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\Assets\Character\Greg\Footsteps\VentMetal\Gregory_Footsteps_VentMetal_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\Gregory_Ventilation\Gregory_Footsteps_VentMetal_06		7920
	262741544	sfx_ballpit_splash_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_ballpit_splash_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\Land_Perspective\SFX_Footsteps_Gregory_2D_Land\sfx_ballpit_splash_blend\sfx_ballpit_splash\sfx_ballpit_splash_04		68160
	262776101	fly_gregory_concrete_run_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_concrete_run_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_concrete_run\fly_gregory_concrete_run_04		6328
	264997909	fly_vanessa_mud_walk_03	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_mud_walk_03_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_mud_speed\fly_vanessa_mud_walk\fly_vanessa_mud_walk_03		10332
	265157121	fly_gregory_wood_run_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_wood_run_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Running\fly_gregory_wood_run\fly_gregory_wood_run_06		3484
	265680084	fly_gregory_concrete_land_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_concrete_land_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\Land_Perspective\SFX_Footsteps_Gregory_2D_Land\fly_gregory_concrete_land\fly_gregory_concrete_land_04		25984
	266856120	fly_bot_metal_walk_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_metal_walk_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Animatronic_material\fly_bot_metal_speed\fly_bot_metal_walk\fly_bot_metal_walk_02		28080
	267280096	fly_roxy_walk_17	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_17_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_roxy_shattered_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_17		10432
	268300104	sfx_djmm_pneumatic_pressureRelease_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_djmm_pneumatic_pressureRelease_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\DJMM\sfx_djmm_pneumatic_pressureRelease\sfx_djmm_pneumatic_pressureRelease_04		37368
	268605326	fly_gregory_wood_crouch_walk_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_wood_crouch_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\Sneaking\fly_gregory_wood_crouch_walk\fly_gregory_wood_crouch_walk_05		19468
	270289697	fly_vanessa_carpet_walk_07	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_carpet_walk_07_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_carpet_speed\fly_vanessa_carpet_walk\fly_vanessa_carpet_walk_07		3276
	271960747	fly_roxy_run_08	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_run_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_roxy_shattered_blend\fly_roxy_speed\fly_roxy_run\fly_roxy_run_08		12880
	274532158	sfx_moonman_mech_mvmt_small_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_moonman_mech_mvmt_small_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\SunMoonMan\MoonMan\sfx_moonman_mech_mvmt_small\sfx_moonman_mech_mvmt_small_04		8020
	275158891	fly_bot_debris_run_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_debris_run_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Animatronic_material\fly_bot_debris_speed\fly_bot_debris_run\fly_bot_debris_run_02		7560
	275234060	sfx_sunman_mech_general_lp	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_sunman_mech_general_lp_F585A561.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\SunMoonMan\SunMan\sfx_sunman_mech_lp\sfx_sunman_mech_general_lp		347356
	275467358	fly_gregory_cardboard_crouch_run_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_cardboard_crouch_run_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\SneakRunning\fly_gregory_cardboard_crouch_run\fly_gregory_cardboard_crouch_run_05		27280
	276016619	fly_gregory_mud_crouch_run_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_gregory_mud_crouch_run_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Gregory\Footsteps_Gregory_2D\SFX_Footsteps_Gregory_2D\SneakRunning\fly_gregory_mud_crouch_run\fly_gregory_mud_crouch_run_04		16516
	277226104	sfx_chica_servo_head_twitch_08	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_head_twitch_08_73E79EE3.wem		\Actor-Mixer Hierarchy\Characters\CharacterSFX_3D\Chica\sfx_chica_servo_head_twitch\sfx_chica_servo_head_twitch_08		4672
	278677428	fly_endo_walk_04	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_endo_walk_04_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_endo_walk\fly_endo_walk_04		11268
	279088054	fly_freddy_run_m_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_freddy_run_m_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_freddy_blend\fly_freddy_speed\fly_freddy_run_perspective\fly_freddy_run_m\fly_freddy_run_m_01		14500
	280277897	fly_monty_walk_09	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_monty_walk_09_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_monty_blend\fly_monty_speed\fly_monty_walk\fly_monty_walk_09		22024
	280800046	sfx_chica_servo_shattered_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\sfx_chica_servo_shattered_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\Chica\sfx_chica_servo_shattered\sfx_chica_servo_shattered_06		40384
	281221107	fly_vanessa_dirt_walk_01	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_dirt_walk_01_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_dirt_speed\fly_vanessa_dirt_walk\fly_vanessa_dirt_walk_01		10872
	281346951	fly_roxy_walk_10	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_roxy_walk_10_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_roxy_shattered_blend\fly_roxy_speed\fly_roxy_walk\fly_roxy_walk_10		11296
	281675317	fly_bot_playmat_walk_05	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_bot_playmat_walk_05_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Animatronic_material\fly_bot_playmat_speed\fly_bot_playmat_walk\fly_bot_playmat_walk_05		6192
	281716221	fly_monty_walk_19	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_monty_walk_19_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_monty_blend\fly_monty_speed\fly_monty_walk\fly_monty_walk_19		19252
	281784368	fly_vanessa_wood_walk_06	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_vanessa_wood_walk_06_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\SFX_Footsteps_Vanessa\fly_vanessa_wood_speed\fly_vanessa_wood_walk\fly_vanessa_wood_walk_06		3240
	282749801	fly_monty_run_10	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_monty_run_10_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\Footsteps_Animatronic\SFX_Footsteps_Animatronic_character\fly_monty_blend\fly_monty_speed\fly_monty_run\fly_monty_run_10		18172
	282798965	fly_lmm_land_vent_02	I:\Quarters\fnaf9\fnaf9_WwiseProject\.cache\Windows\SFX\fly_lmm_land_vent_02_73E79EE3.wem		\Actor-Mixer Hierarchy\Movement\ArticulationsBots\LMM\fly_lmm_land_vent\fly_lmm_land_vent_02		46296
